Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-13 09:30:00-05:00,247.8800048828125,249.2902069091797,247.35000610351562,247.5500030517578,6597729,0.0,0.0
2024-12-13 10:30:00-05:00,247.5800018310547,247.9499969482422,246.5,246.625,3698292,0.0,0.0
2024-12-13 11:30:00-05:00,246.6199951171875,247.02999877929688,246.24000549316406,246.4600067138672,2717185,0.0,0.0
2024-12-13 12:30:00-05:00,246.47000122070312,247.25999450683594,246.33999633789062,247.19000244140625,2429085,0.0,0.0
2024-12-13 13:30:00-05:00,247.1750030517578,248.01499938964844,247.16009521484375,247.91000366210938,2136050,0.0,0.0
2024-12-13 14:30:00-05:00,247.90499877929688,248.10000610351562,247.63999938964844,248.02000427246094,2472418,0.0,0.0
2024-12-13 15:30:00-05:00,248.02000427246094,248.2987060546875,247.88999938964844,248.1300048828125,2520361,0.0,0.0
2024-12-16 09:30:00-05:00,248.0,250.0,247.64999389648438,249.05999755859375,7886880,0.0,0.0
2024-12-16 10:30:00-05:00,249.02999877929688,249.9600067138672,248.82000732421875,249.6699981689453,3291322,0.0,0.0
2024-12-16 11:30:00-05:00,249.7100067138672,250.3000030517578,249.53500366210938,250.05999755859375,3966563,0.0,0.0
2024-12-16 12:30:00-05:00,250.05999755859375,251.37890625,250.05259704589844,251.11000061035156,3741887,0.0,0.0
2024-12-16 13:30:00-05:00,251.08999633789062,251.2471923828125,250.5800018310547,250.8000946044922,2929661,0.0,0.0
2024-12-16 14:30:00-05:00,250.80999755859375,251.0001983642578,250.2100067138672,250.69500732421875,3296914,0.0,0.0
2024-12-16 15:30:00-05:00,250.6999969482422,251.10000610351562,249.9499969482422,251.0399932861328,3755928,0.0,0.0
2024-12-17 09:30:00-05:00,250.13499450683594,252.97999572753906,249.7899932861328,252.27000427246094,8272806,0.0,0.0
2024-12-17 10:30:00-05:00,252.2550048828125,253.35000610351562,251.77000427246094,252.5500030517578,4415074,0.0,0.0
2024-12-17 11:30:00-05:00,252.52999877929688,253.3000030517578,252.47999572753906,253.22500610351562,3694338,0.0,0.0
2024-12-17 12:30:00-05:00,253.25,253.2899932861328,252.69009399414062,253.1300048828125,2789948,0.0,0.0
2024-12-17 13:30:00-05:00,253.13999938964844,253.63499450683594,252.92999267578125,253.1999969482422,3028678,0.0,0.0
2024-12-17 14:30:00-05:00,253.1999969482422,253.38999938964844,252.75,252.8800048828125,3197831,0.0,0.0
2024-12-17 15:30:00-05:00,252.8800048828125,253.80999755859375,252.64999389648438,253.47999572753906,6517824,0.0,0.0
2024-12-18 09:30:00-05:00,252.22000122070312,253.39999389648438,251.3300018310547,253.07000732421875,7178746,0.0,0.0
2024-12-18 10:30:00-05:00,253.07000732421875,253.79989624023438,252.85000610351562,253.32000732421875,4534838,0.0,0.0
2024-12-18 11:30:00-05:00,253.32359313964844,254.0399932861328,253.1750030517578,253.63499450683594,3385526,0.0,0.0
2024-12-18 12:30:00-05:00,253.6300048828125,254.00999450683594,253.47000122070312,253.71009826660156,2498618,0.0,0.0
2024-12-18 13:30:00-05:00,253.6999969482422,254.27999877929688,251.5399932861328,252.4499969482422,4517172,0.0,0.0
2024-12-18 14:30:00-05:00,252.44900512695312,252.97999572753906,249.5,249.89999389648438,8004435,0.0,0.0
2024-12-18 15:30:00-05:00,249.9199981689453,250.39920043945312,247.75,247.86000061035156,8666490,0.0,0.0
2024-12-19 09:30:00-05:00,247.4600067138672,251.02000427246094,247.09500122070312,249.88999938964844,13163580,0.0,0.0
2024-12-19 10:30:00-05:00,249.88999938964844,251.38760375976562,249.3699951171875,251.0399932861328,6029993,0.0,0.0
2024-12-19 11:30:00-05:00,251.0399932861328,251.85000610351562,250.53500366210938,250.5800018310547,4327867,0.0,0.0
2024-12-19 12:30:00-05:00,250.58999633789062,250.94000244140625,249.72000122070312,250.8300018310547,3212228,0.0,0.0
2024-12-19 13:30:00-05:00,250.81500244140625,251.4499969482422,250.2902069091797,250.52000427246094,2255973,0.0,0.0
2024-12-19 14:30:00-05:00,250.50999450683594,250.52000427246094,249.52999877929688,250.3249969482422,2871418,0.0,0.0
2024-12-19 15:30:00-05:00,250.3300018310547,250.5500030517578,249.4093017578125,249.85000610351562,4256393,0.0,0.0
2024-12-20 09:30:00-05:00,248.1199951171875,249.6240997314453,246.3000030517578,249.59500122070312,21606592,0.0,0.0
2024-12-20 10:30:00-05:00,249.58999633789062,252.0,249.39999389648438,251.99000549316406,5534153,0.0,0.0
2024-12-20 11:30:00-05:00,251.97999572753906,253.92999267578125,251.88999938964844,253.73500061035156,6609817,0.0,0.0
2024-12-20 12:30:00-05:00,253.73500061035156,253.77000427246094,252.77200317382812,252.8699951171875,3597562,0.0,0.0
2024-12-20 13:30:00-05:00,252.91000366210938,253.64999389648438,252.67999267578125,253.62030029296875,3481696,0.0,0.0
2024-12-20 14:30:00-05:00,253.6300048828125,254.19000244140625,253.3000030517578,253.49000549316406,5096339,0.0,0.0
2024-12-20 15:30:00-05:00,253.5,255.0,252.7899932861328,254.58999633789062,8461430,0.0,0.0
2024-12-23 09:30:00-05:00,255.33999633789062,255.4199981689453,253.4499969482422,254.07000732421875,8639208,0.0,0.0
2024-12-23 10:30:00-05:00,254.0500030517578,255.07000732421875,253.4600067138672,254.8300018310547,3133440,0.0,0.0
2024-12-23 11:30:00-05:00,254.83909606933594,255.22999572753906,254.3699951171875,254.42999267578125,2397338,0.0,0.0
2024-12-23 12:30:00-05:00,254.42999267578125,254.7550048828125,253.72000122070312,253.9199981689453,3619882,0.0,0.0
2024-12-23 13:30:00-05:00,253.9199981689453,254.4600067138672,253.8699951171875,254.2949981689453,2441370,0.0,0.0
2024-12-23 14:30:00-05:00,254.3000030517578,254.39999389648438,253.67999267578125,254.33999633789062,2612184,0.0,0.0
2024-12-23 15:30:00-05:00,254.33999633789062,255.64999389648438,254.33999633789062,255.30999755859375,4322344,0.0,0.0
2024-12-24 09:30:00-05:00,255.86000061035156,257.45001220703125,255.75999450683594,257.1050109863281,6593845,0.0,0.0
2024-12-24 10:30:00-05:00,257.114990234375,258.0,257.1000061035156,257.2929992675781,3930054,0.0,0.0
2024-12-24 11:30:00-05:00,257.2699890136719,257.5400085449219,256.8700866699219,257.3599853515625,2866762,0.0,0.0
2024-12-26 09:30:00-05:00,258.9790954589844,260.0899963378906,257.6300048828125,258.3612060546875,8036580,0.0,0.0
2024-12-26 10:30:00-05:00,258.364990234375,259.19000244140625,258.1300048828125,258.8800048828125,2886529,0.0,0.0
2024-12-26 11:30:00-05:00,258.8900146484375,259.3399963378906,258.82000732421875,258.9849853515625,1989211,0.0,0.0
2024-12-26 12:30:00-05:00,258.9880065917969,259.32501220703125,258.57000732421875,258.81890869140625,1857025,0.0,0.0
2024-12-26 13:30:00-05:00,258.80999755859375,258.94891357421875,258.4100036621094,258.6000061035156,1532082,0.0,0.0
2024-12-26 14:30:00-05:00,258.6099853515625,259.4700012207031,258.5899963378906,259.1099853515625,2293812,0.0,0.0
2024-12-26 15:30:00-05:00,259.1199951171875,259.510009765625,259.010009765625,259.1000061035156,2691314,0.0,0.0
2024-12-27 09:30:00-05:00,257.8999938964844,258.70001220703125,254.91000366210938,254.99000549316406,7279122,0.0,0.0
2024-12-27 10:30:00-05:00,254.9600067138672,255.39999389648438,254.0399932861328,254.72999572753906,5252455,0.0,0.0
2024-12-27 11:30:00-05:00,254.74000549316406,254.8000030517578,253.05999755859375,253.67999267578125,4795494,0.0,0.0
2024-12-27 12:30:00-05:00,253.6699981689453,254.9799041748047,253.64779663085938,254.9499969482422,3338291,0.0,0.0
2024-12-27 13:30:00-05:00,254.94000244140625,255.50999450683594,254.86000061035156,255.01499938964844,2423344,0.0,0.0
2024-12-27 14:30:00-05:00,255.02999877929688,255.55990600585938,254.9600067138672,255.1699981689453,2513045,0.0,0.0
2024-12-27 15:30:00-05:00,255.1699981689453,255.82000732421875,254.97000122070312,255.72000122070312,5269742,0.0,0.0
2024-12-30 09:30:00-05:00,252.72000122070312,252.8699951171875,250.75,250.9199981689453,7918270,0.0,0.0
2024-12-30 10:30:00-05:00,250.91600036621094,252.28500366210938,250.91600036621094,251.89999389648438,3565575,0.0,0.0
2024-12-30 11:30:00-05:00,251.88999938964844,253.10000610351562,251.80999755859375,253.0500030517578,2716217,0.0,0.0
2024-12-30 12:30:00-05:00,253.05999755859375,253.47000122070312,252.5,252.82000732421875,2154164,0.0,0.0
2024-12-30 13:30:00-05:00,252.80499267578125,253.2899932861328,252.58999633789062,252.9364013671875,2351450,0.0,0.0
2024-12-30 14:30:00-05:00,252.92999267578125,253.49989318847656,252.69000244140625,252.72000122070312,2668679,0.0,0.0
2024-12-30 15:30:00-05:00,252.72999572753906,253.0399932861328,252.0399932861328,252.1199951171875,3863755,0.0,0.0
2024-12-31 09:30:00-05:00,252.66000366210938,253.27999877929688,251.32000732421875,251.6876983642578,5118031,0.0,0.0
2024-12-31 10:30:00-05:00,251.69000244140625,252.139892578125,251.02499389648438,251.17999267578125,2379768,0.0,0.0
2024-12-31 11:30:00-05:00,251.17999267578125,251.5500030517578,250.64999389648438,250.71629333496094,1975317,0.0,0.0
2024-12-31 12:30:00-05:00,250.6999969482422,250.75999450683594,249.44000244140625,249.69000244140625,3894785,0.0,0.0
2024-12-31 13:30:00-05:00,249.69000244140625,250.26800537109375,249.52999877929688,249.77000427246094,2272071,0.0,0.0
2024-12-31 14:30:00-05:00,249.76499938964844,250.8800048828125,249.69000244140625,250.7700958251953,3376639,0.0,0.0
2024-12-31 15:30:00-05:00,250.77000427246094,251.0800018310547,249.5,250.3800048828125,7162976,0.0,0.0
2025-01-02 09:30:00-05:00,248.92999267578125,249.10000610351562,244.8000030517578,245.73989868164062,13501229,0.0,0.0
2025-01-02 10:30:00-05:00,245.6300048828125,245.8800048828125,244.16009521484375,244.89500427246094,6830782,0.0,0.0
2025-01-02 11:30:00-05:00,244.90989685058594,245.25,243.32000732421875,243.42860412597656,4384552,0.0,0.0
2025-01-02 12:30:00-05:00,243.41000366210938,243.41000366210938,242.30999755859375,242.6862030029297,6464462,0.0,0.0
2025-01-02 13:30:00-05:00,242.6699981689453,242.83999633789062,241.82009887695312,242.4884033203125,5547977,0.0,0.0
2025-01-02 14:30:00-05:00,242.47999572753906,243.44000244140625,241.87130737304688,243.23109436035156,5106418,0.0,0.0
2025-01-02 15:30:00-05:00,243.25,243.9499969482422,243.01019287109375,243.82000732421875,6023491,0.0,0.0
2025-01-03 09:30:00-05:00,242.8802032470703,244.17999267578125,241.88999938964844,242.4597930908203,9135529,0.0,0.0
2025-01-03 10:30:00-05:00,242.4499969482422,243.67559814453125,242.13999938964844,243.49000549316406,4968036,0.0,0.0
2025-01-03 11:30:00-05:00,243.47999572753906,244.04859924316406,242.6699981689453,242.7707061767578,3673389,0.0,0.0
2025-01-03 12:30:00-05:00,242.77999877929688,243.16000366210938,242.27999877929688,243.00999450683594,3313371,0.0,0.0
2025-01-03 13:30:00-05:00,243.0,243.05999755859375,242.57000732421875,242.6699981689453,3130427,0.0,0.0
2025-01-03 14:30:00-05:00,242.66000366210938,243.44239807128906,242.63999938964844,242.85000610351562,3007142,0.0,0.0
2025-01-03 15:30:00-05:00,242.83999633789062,243.60000610351562,242.61000061035156,243.3000030517578,4381782,0.0,0.0
2025-01-06 09:30:00-05:00,244.3300018310547,246.1826934814453,243.83999633789062,245.5500030517578,10577599,0.0,0.0
2025-01-06 10:30:00-05:00,245.5399932861328,247.3300018310547,245.3300018310547,246.74000549316406,5006800,0.0,0.0
2025-01-06 11:30:00-05:00,246.7550048828125,246.76100158691406,245.7012939453125,245.77000427246094,3354093,0.0,0.0
2025-01-06 12:30:00-05:00,245.75999450683594,245.8699951171875,244.47999572753906,245.02999877929688,3070077,0.0,0.0
2025-01-06 13:30:00-05:00,245.02999877929688,245.17999267578125,244.60000610351562,244.97999572753906,2065770,0.0,0.0
2025-01-06 14:30:00-05:00,244.97999572753906,245.1300048828125,244.4250030517578,244.89500427246094,2306175,0.0,0.0
2025-01-06 15:30:00-05:00,244.91000366210938,245.33999633789062,244.4199981689453,245.0,3773029,0.0,0.0
2025-01-07 09:30:00-05:00,242.97999572753906,245.5500030517578,242.8300018310547,245.38890075683594,8173530,0.0,0.0
2025-01-07 10:30:00-05:00,245.13999938964844,245.32000732421875,243.7100067138672,243.77000427246094,4154915,0.0,0.0
2025-01-07 11:30:00-05:00,243.74000549316406,245.0,242.13819885253906,242.38999938964844,4446679,0.0,0.0
2025-01-07 12:30:00-05:00,242.39999389648438,243.4084014892578,241.36000061035156,243.15550231933594,3448950,0.0,0.0
2025-01-07 13:30:00-05:00,243.14999389648438,243.17999267578125,242.07009887695312,242.45799255371094,2577768,0.0,0.0
2025-01-07 14:30:00-05:00,242.4499969482422,242.49000549316406,241.75,242.00999450683594,2681979,0.0,0.0
2025-01-07 15:30:00-05:00,242.02000427246094,242.40499877929688,241.53900146484375,242.19000244140625,4772501,0.0,0.0
2025-01-08 09:30:00-05:00,241.97000122070312,242.86549377441406,240.0500030517578,242.40989685058594,7170550,0.0,0.0
2025-01-08 10:30:00-05:00,242.38999938964844,243.71229553222656,242.0850067138672,242.7100067138672,4154228,0.0,0.0
2025-01-08 11:30:00-05:00,242.72610473632812,243.5800018310547,241.24000549316406,241.3699951171875,3009958,0.0,0.0
2025-01-08 12:30:00-05:00,241.36000061035156,242.50869750976562,241.1999969482422,242.35000610351562,2612848,0.0,0.0
2025-01-08 13:30:00-05:00,242.35000610351562,242.97999572753906,241.04400634765625,242.7949981689453,2761227,0.0,0.0
2025-01-08 14:30:00-05:00,242.6999969482422,242.72000122070312,241.6999969482422,242.38400268554688,2452219,0.0,0.0
2025-01-08 15:30:00-05:00,242.3800048828125,242.98699951171875,241.8000030517578,242.72000122070312,3573432,0.0,0.0
2025-01-10 09:30:00-05:00,239.96499633789062,240.14999389648438,235.8000030517578,237.4250030517578,13137403,0.0,0.0
2025-01-10 10:30:00-05:00,237.4241943359375,237.43499755859375,233.5,233.77000427246094,8427975,0.0,0.0
2025-01-10 11:30:00-05:00,233.77000427246094,235.89999389648438,233.0,235.57000732421875,7179671,0.0,0.0
2025-01-10 12:30:00-05:00,235.5399932861328,237.33970642089844,235.06500244140625,237.11500549316406,3958571,0.0,0.0
2025-01-10 13:30:00-05:00,237.1199951171875,237.5850067138672,236.41000366210938,236.8300018310547,3175363,0.0,0.0
2025-01-10 14:30:00-05:00,236.83999633789062,236.8800048828125,235.75,235.9949951171875,3580665,0.0,0.0
2025-01-10 15:30:00-05:00,235.9949951171875,237.2899932861328,235.77000427246094,236.92999267578125,5097626,0.0,0.0
2025-01-13 09:30:00-05:00,233.5,233.58999633789062,229.72000122070312,230.3800048828125,13314474,0.0,0.0
2025-01-13 10:30:00-05:00,230.3800048828125,231.8000030517578,230.22000122070312,230.72500610351562,5357189,0.0,0.0
2025-01-13 11:30:00-05:00,230.7324981689453,232.52999877929688,230.39999389648438,232.32000732421875,4160495,0.0,0.0
2025-01-13 12:30:00-05:00,232.2899932861328,233.43499755859375,231.97999572753906,233.3800048828125,2920622,0.0,0.0
2025-01-13 13:30:00-05:00,233.3800048828125,233.97000122070312,233.25,233.55999755859375,2678525,0.0,0.0
2025-01-13 14:30:00-05:00,233.5500030517578,234.1999969482422,233.3699951171875,233.6844024658203,3290938,0.0,0.0
2025-01-13 15:30:00-05:00,233.69000244140625,234.6699981689453,233.65499877929688,234.39999389648438,4579852,0.0,0.0
2025-01-14 09:30:00-05:00,234.75,236.1199951171875,234.25999450683594,235.61000061035156,6863540,0.0,0.0
2025-01-14 10:30:00-05:00,235.60000610351562,235.97000122070312,234.1300048828125,234.2100067138672,3836690,0.0,0.0
2025-01-14 11:30:00-05:00,234.19000244140625,234.47630310058594,232.84500122070312,233.3249969482422,3080840,0.0,0.0
2025-01-14 12:30:00-05:00,233.30999755859375,234.1199951171875,232.64999389648438,234.02020263671875,2179055,0.0,0.0
2025-01-14 13:30:00-05:00,234.0399932861328,234.9199981689453,233.72000122070312,234.25869750976562,2448410,0.0,0.0
2025-01-14 14:30:00-05:00,234.25,234.64999389648438,232.4720001220703,233.2949981689453,3619972,0.0,0.0
2025-01-14 15:30:00-05:00,233.27999877929688,233.44000244140625,232.5399932861328,233.27999877929688,4851942,0.0,0.0
2025-01-15 09:30:00-05:00,234.63999938964844,238.38999938964844,234.42999267578125,237.92010498046875,8599650,0.0,0.0
2025-01-15 10:30:00-05:00,237.9600067138672,238.5399932861328,237.30999755859375,237.40069580078125,3705014,0.0,0.0
2025-01-15 11:30:00-05:00,237.39999389648438,237.5800018310547,236.5023956298828,237.11990356445312,2959584,0.0,0.0
2025-01-15 12:30:00-05:00,237.11500549316406,237.74000549316406,236.97000122070312,237.52999877929688,2206504,0.0,0.0
2025-01-15 13:30:00-05:00,237.52000427246094,237.75999450683594,237.25999450683594,237.5601043701172,1908254,0.0,0.0
2025-01-15 14:30:00-05:00,237.5800018310547,238.03419494628906,237.52000427246094,237.62120056152344,2782086,0.0,0.0
2025-01-15 15:30:00-05:00,237.6199951171875,238.47000122070312,237.38999938964844,237.85000610351562,4684385,0.0,0.0
2025-01-16 09:30:00-05:00,237.49000549316406,238.00999450683594,232.71060180664062,232.8179931640625,10445774,0.0,0.0
2025-01-16 10:30:00-05:00,232.802001953125,233.02000427246094,230.16000366210938,230.5850067138672,11066513,0.0,0.0
2025-01-16 11:30:00-05:00,230.59950256347656,231.10000610351562,229.75,230.9199981689453,8412063,0.0,0.0
2025-01-16 12:30:00-05:00,230.9199981689453,231.1999969482422,229.07000732421875,229.19000244140625,6223224,0.0,0.0
2025-01-16 13:30:00-05:00,229.18499755859375,229.39999389648438,228.55999755859375,229.1750030517578,5844721,0.0,0.0
2025-01-16 14:30:00-05:00,229.1750030517578,230.068603515625,228.89999389648438,229.02499389648438,6469586,0.0,0.0
2025-01-16 15:30:00-05:00,229.00999450683594,229.2917938232422,228.02999877929688,228.24000549316406,9428473,0.0,0.0
2025-01-17 09:30:00-05:00,231.30999755859375,232.2899932861328,229.72000122070312,230.38499450683594,25704386,0.0,0.0
2025-01-17 10:30:00-05:00,230.39999389648438,231.64999389648438,230.35000610351562,231.2812957763672,6641037,0.0,0.0
2025-01-17 11:30:00-05:00,231.2899932861328,231.32000732421875,229.49000549316406,230.25909423828125,5636022,0.0,0.0
2025-01-17 12:30:00-05:00,230.26499938964844,230.44000244140625,229.88999938964844,229.91000366210938,3639355,0.0,0.0
2025-01-17 13:30:00-05:00,229.9102020263672,229.9499969482422,228.47999572753906,229.17999267578125,4996598,0.0,0.0
2025-01-17 14:30:00-05:00,229.17999267578125,229.77000427246094,229.0800018310547,229.44009399414062,4408697,0.0,0.0
2025-01-17 15:30:00-05:00,229.44000244140625,230.02000427246094,229.22999572753906,229.99000549316406,5430152,0.0,0.0
2025-01-21 09:30:00-05:00,224.0,224.4199981689453,220.8000030517578,221.77029418945312,25254424,0.0,0.0
2025-01-21 10:30:00-05:00,221.77499389648438,222.08999633789062,219.6999969482422,220.10780334472656,13429826,0.0,0.0
2025-01-21 11:30:00-05:00,220.08999633789062,220.77000427246094,219.3800048828125,220.36000061035156,9451785,0.0,0.0
2025-01-21 12:30:00-05:00,220.36000061035156,221.07000732421875,220.00999450683594,220.40499877929688,6315018,0.0,0.0
2025-01-21 13:30:00-05:00,220.40469360351562,221.69000244140625,220.3699951171875,221.60989379882812,6914968,0.0,0.0
2025-01-21 14:30:00-05:00,221.60499572753906,221.6699981689453,220.30999755859375,221.64990234375,7105466,0.0,0.0
2025-01-21 15:30:00-05:00,221.63999938964844,222.77999877929688,221.33999633789062,222.66000366210938,7242328,0.0,0.0
2025-01-22 09:30:00-05:00,219.94000244140625,223.35279846191406,219.8000030517578,221.63099670410156,16298662,0.0,0.0
2025-01-22 10:30:00-05:00,221.63499450683594,223.0800018310547,221.5500030517578,222.85980224609375,6740287,0.0,0.0
2025-01-22 11:30:00-05:00,222.85789489746094,222.92799377441406,221.6999969482422,222.56500244140625,5094747,0.0,0.0
2025-01-22 12:30:00-05:00,222.56500244140625,222.85000610351562,222.01499938964844,222.11570739746094,3954228,0.0,0.0
2025-01-22 13:30:00-05:00,222.1300048828125,222.86500549316406,221.91000366210938,222.74600219726562,3384532,0.0,0.0
2025-01-22 14:30:00-05:00,222.75,223.60000610351562,222.4199981689453,223.35000610351562,5606510,0.0,0.0
2025-01-22 15:30:00-05:00,223.36500549316406,223.97999572753906,223.05999755859375,223.77000427246094,5027611,0.0,0.0
2025-01-23 09:30:00-05:00,224.72999572753906,227.02999877929688,224.38949584960938,225.97000122070312,14316012,0.0,0.0
2025-01-23 10:30:00-05:00,225.96499633789062,226.3699951171875,224.3800048828125,225.1750030517578,6661602,0.0,0.0
2025-01-23 11:30:00-05:00,225.16000366210938,225.19500732421875,223.3856964111328,223.57000732421875,5267365,0.0,0.0
2025-01-23 12:30:00-05:00,223.56500244140625,223.77999877929688,223.19000244140625,223.5500030517578,5083443,0.0,0.0
2025-01-23 13:30:00-05:00,223.55999755859375,223.63499450683594,222.42999267578125,222.8000030517578,4117821,0.0,0.0
2025-01-23 14:30:00-05:00,222.80999755859375,223.1699981689453,222.5749969482422,222.8800048828125,4096781,0.0,0.0
2025-01-23 15:30:00-05:00,222.86500549316406,223.64999389648438,222.3000030517578,223.64999389648438,6903829,0.0,0.0
2025-01-24 09:30:00-05:00,224.97500610351562,225.6300048828125,222.5301055908203,222.72999572753906,15246196,0.0,0.0
2025-01-24 10:30:00-05:00,222.73500061035156,223.3699951171875,222.35009765625,222.75999450683594,6090500,0.0,0.0
2025-01-24 11:30:00-05:00,222.77000427246094,223.49000549316406,222.13999938964844,222.27999877929688,5067407,0.0,0.0
2025-01-24 12:30:00-05:00,222.27999877929688,222.72450256347656,221.9499969482422,222.16000366210938,3586687,0.0,0.0
2025-01-24 13:30:00-05:00,222.13999938964844,222.5500030517578,221.9199981689453,222.3699951171875,2912495,0.0,0.0
2025-01-24 14:30:00-05:00,222.35000610351562,222.92999267578125,221.41000366210938,222.32000732421875,4686564,0.0,0.0
2025-01-24 15:30:00-05:00,222.31500244140625,223.0449981689453,222.1999969482422,222.7899932861328,5237044,0.0,0.0
